Difficulty,Avg Path Length,Avg Time
1,64.50000000000001,32.12275054454803
2,64.39999999999999,32.99678471088409
3,64.5,33.4240505695343
4,64.49999999999999,34.11068494319916
5,64.2,34.57669823169708
6,64.49999999999999,35.4123955488205
7,64.5,36.0584481716156
8,64.49999999999999,36.688335156440736
9,64.2,37.26399667263031
10,64.2,37.8170334815979
