Difficulty,Avg Path Length,Avg Time
1,64.80200000000036,34.420719385147095
2,65.60200000000009,36.16658990383148
3,65.20200000000001,38.35416588783264
4,65.002,38.227026438713075
5,65.90199999999993,38.914829874038695
6,64.502,38.50637767314911
7,65.10200000000007,40.07974870204926
8,64.70200000000018,39.233411526679994
9,66.002,44.254782748222354
10,64.40200000000004,40.450037479400635
