Difficulty,Avg Path Length,Avg Time
1,64.2,31.92730059623718
2,64.50000000000001,32.713807463645935
3,64.2,33.214940667152405
4,64.2,33.86531641483307
5,64.49999999999999,34.67191801071167
6,64.7,35.460207509994504
7,64.49999999999999,36.119606256484985
8,64.2,36.56388251781463
9,64.2,37.26183960437775
10,64.89999999999999,37.85933117866516
