Difficulty,Avg Path Length,Avg Time
1,64.72400000000015,33.68456356525421
2,64.97300000000006,46.6917498588562
3,65.65600000000009,50.280612397193906
4,65.79410000000006,60.043239569664
5,52.44090000000023,60.03229804039002
6,67.6739000000002,60.020844507217404
7,66.92070000000011,60.019082641601564
8,60.682800000000086,60.02582948207855
9,27.091400000000135,60.044930410385135
10,44.51320000000011,60.04099133014679
