Difficulty,Avg Path Length,Avg Time
1,64.2,31.791160345077515
2,64.50000000000001,32.54954743385315
3,64.2,33.10462031364441
4,64.5,33.876163363456726
5,64.29999999999998,34.47711145877838
6,64.2,35.00937786102295
7,64.2,35.713979721069336
8,64.99999999999999,36.84747726917267
9,64.50000000000001,37.136424326896666
10,64.90000000000006,38.08822436332703
