Difficulty,Avg Path Length,Avg Time
1,64.12031999999876,91.09706284999848
2,64.62751999999999,87.02870345115662
3,64.35391999999935,87.52470562458038
4,64.98544000000004,91.08970963954926
5,65.49744000000005,96.7654139995575
6,65.45536000000001,96.5240235567093
7,65.10575999999996,96.49082324504852
8,65.93688000000029,102.94679605960846
9,64.86191999999997,100.39199256896973
10,69.37552000000002,115.36429772377014
