Difficulty,Avg Path Length,Avg Time
1,64.10000000000056,33.27377498149872
2,64.10000000000056,33.84204921722412
3,64.40000000000018,35.2867306470871
4,64.20000000000014,35.72901985645294
5,64.20000000000003,36.38039617538452
6,64.79999999999997,38.872398829460145
7,64.39999999999996,38.65766763687134
8,64.8,40.660940980911256
9,64.50000000000001,40.55735437870025
10,67.15700000000002,46.36174597740173
