Difficulty,Avg Path Length,Avg Time
1,64.47200000000008,33.17030596733093
2,64.47200000000001,33.74507820606232
3,75.89150000000045,90.01998088359832
4,65.67900000000022,55.39906375408172
5,72.5630000000002,80.93340730667114
6,56.01810000000025,90.01956293582916
7,50.54660000000033,90.04904103279114
8,27.15430000000034,90.01869823932648
9,66.39300000000021,84.02267351150513
10,29.963300000000277,90.03710119724273
