Difficulty,Avg Path Length,Avg Time
1,64.2,31.946904850006103
2,64.2,32.566106867790225
3,64.49999999999999,33.34669799804688
4,64.2,33.84544973373413
5,64.2,34.736108016967776
6,64.40000000000008,35.553544473648074
7,64.5,36.2254239320755
8,64.70000000000003,37.004113698005675
9,64.49999999999997,37.27344064712524
10,64.49999999999999,37.88723464012146
