Difficulty,Avg Path Length,Avg Time
1,65.50199999999951,89.70363600254059
2,65.8019999999997,90.60859811306
3,66.59999999999958,91.49045848846436
4,67.80200000000009,99.33083453178406
5,65.60199999999998,102.65903241634369
6,66.10199999999999,101.07898373603821
7,102.20199999999998,678.7275493144989
8,66.80199999999991,98.09209880828857
9,65.50200000000005,91.45384204387665
10,66.90000000000005,100.2770457983017
