Difficulty,Avg Path Length,Avg Time
1,66.102,35.304786801338196
2,66.10199999999988,36.38683476448059
3,65.50199999999951,36.837784838676455
4,67.44799999999996,87.10927746295928
5,65.60199999999982,68.74756407737732
6,66.87999999999992,71.25314207077027
7,68.49600000000005,72.0153419494629
8,66.00200000000005,72.02155201435089
9,67.70100000000002,77.06651780605316
10,66.00199999999997,56.67545566558838
