Difficulty,Avg Path Length,Avg Time
1,63.999999999999986,0.01660022735595703
2,63.00000000000007,0.026500391960144042
3,62.49999999999993,0.019100260734558106
4,64.39999999999999,0.06140069961547852
5,64.90000000000008,0.17296485900878905
6,64.00000000000001,0.091090726852417
7,64.69999999999995,0.09790136814117431
8,64.19999999999995,0.20386252403259278
9,66.89999999999999,0.1893021821975708
10,66.50000000000001,0.21405174732208251
