Difficulty,Avg Path Length,Avg Time
1,65.60000000000001,32.98502602577209
2,65.60000000000001,33.65958309173584
3,65.60000000000001,34.42030954360962
4,65.79999999999997,35.25960595607758
5,65.60000000000001,35.7802086353302
6,65.89999999999999,36.65629179477692
7,65.89999999999998,37.334416127204896
8,65.60000000000001,37.74104247093201
9,65.89999999999999,38.67912640571594
10,65.80000000000005,39.15823414325714
