Difficulty,Avg Path Length,Avg Time
1,65.50199999999951,41.85168092250824
2,66.10200000000063,38.37318377494812
3,66.90000000000005,38.53557915687561
4,65.60199999999999,37.997598099708554
5,66.17999999999996,40.14531054496765
6,67.00199999999997,41.542666625976565
7,67.10199999999998,43.201367712020875
8,66.80199999999957,42.961695885658266
9,66.80200000000004,43.48348503112793
10,67.33900000000008,52.18142983913422
