Difficulty,Avg Path Length,Avg Time
1,65.60000000000001,33.114345622062686
2,65.89999999999998,33.74447865486145
3,65.89999999999998,34.45850138664245
4,65.60000000000001,34.84627513885498
5,65.89999999999998,35.76466014385223
6,65.60000000000001,36.1922129869461
7,65.80000000000007,36.97837119102478
8,66.10000000000001,37.91032338142395
9,65.89999999999998,38.37430186271668
10,65.89999999999999,39.055300736427306
